feature,n,sorting policy,rank,prob
sim,10,pin-pred-lr_pinned_rt,53,0.165
sim,10,pin-pred-lr_pinned_rt,54,0.099
sim,10,pin-pred-lr_pinned_rt,55,0.04
sim,10,pin-pred-lr_pinned_rt,56,0.015
sim,10,pin-pred-lr_pinned_rt,57,0.009
sim,10,pin-pred-lr_rh,5,0.001
sim,10,pin-pred-lr_rh,9,0.023
sim,10,pin-pred-lr_rh,10,0.055
sim,10,pin-pred-lr_rh,11,0.073
sim,10,pin-pred-lr_rh,12,0.15
sim,10,pin-pred-lr_rh,13,0.293
sim,10,pin-pred-lr_rh,14,0.059
sim,10,pin-pred-lr_rh,15,0.346
sim,10,pin-pred-lr_rl,5,0.001
sim,10,pin-pred-lr_rl,9,0.023
sim,10,pin-pred-lr_rl,10,0.055
sim,10,pin-pred-lr_rl,11,0.073
sim,10,pin-pred-lr_rl,12,0.15
sim,10,pin-pred-lr_rl,13,0.293
sim,10,pin-pred-lr_rl,14,0.059
sim,10,pin-pred-lr_rl,15,0.346
sim,10,pin-pred-lr_rt,43,0.003
sim,10,pin-pred-lr_rt,44,0.082
sim,10,pin-pred-lr_rt,45,0.622
sim,10,pin-pred-lr_rt,46,0.165
sim,10,pin-pred-lr_rt,47,0.067
sim,10,pin-pred-lr_rt,48,0.045
sim,10,pin-pred-lr_rt,49,0.012
sim,10,pin-pred-lr_rt,50,0.004
sim,10,pin-pred-xgb_pinned_rh,6,0.009
sim,10,pin-pred-xgb_pinned_rh,7,0.006
sim,10,pin-pred-xgb_pinned_rh,8,0.007
sim,10,pin-pred-xgb_pinned_rh,9,0.043
sim,10,pin-pred-xgb_pinned_rh,10,0.363
sim,10,pin-pred-xgb_pinned_rh,11,0.378
sim,10,pin-pred-xgb_pinned_rh,12,0.029
sim,10,pin-pred-xgb_pinned_rh,13,0.06
sim,10,pin-pred-xgb_pinned_rh,14,0.047
sim,10,pin-pred-xgb_pinned_rh,15,0.058
sim,10,pin-pred-xgb_pinned_rl,8,0.005
sim,10,pin-pred-xgb_pinned_rl,10,0.003
sim,10,pin-pred-xgb_pinned_rl,11,0.02
sim,10,pin-pred-xgb_pinned_rl,12,0.542
sim,10,pin-pred-xgb_pinned_rl,13,0.009
sim,10,pin-pred-xgb_pinned_rl,14,0.115
sim,10,pin-pred-xgb_pinned_rl,15,0.011
sim,10,pin-pred-xgb_pinned_rl,16,0.293
sim,10,pin-pred-xgb_pinned_rl,17,0.001
sim,10,pin-pred-xgb_pinned_rl,18,0.001
sim,10,pin-pred-xgb_pinned_rt,44,0.001
sim,10,pin-pred-xgb_pinned_rt,45,0.031
sim,10,pin-pred-xgb_pinned_rt,46,0.148
sim,10,pin-pred-xgb_pinned_rt,47,0.24
sim,10,pin-pred-xgb_pinned_rt,48,0.23
sim,10,pin-pred-xgb_pinned_rt,49,0.189
sim,10,pin-pred-xgb_pinned_rt,50,0.087
sim,10,pin-pred-xgb_pinned_rt,51,0.043
sim,10,pin-pred-xgb_pinned_rt,52,0.022
sim,10,pin-pred-xgb_pinned_rt,53,0.006
sim,10,pin-pred-xgb_pinned_rt,54,0.002
sim,10,pin-pred-xgb_pinned_rt,55,0.001
sim,10,pin-pred-xgb_rh,5,0.045
sim,10,pin-pred-xgb_rh,6,0.037
sim,10,pin-pred-xgb_rh,7,0.036
sim,10,pin-pred-xgb_rh,8,0.063
sim,10,pin-pred-xgb_rh,9,0.736
sim,10,pin-pred-xgb_rh,10,0.024
sim,10,pin-pred-xgb_rh,11,0.034
sim,10,pin-pred-xgb_rh,12,0.004
sim,10,pin-pred-xgb_rh,13,0.018
sim,10,pin-pred-xgb_rh,14,0.003
sim,10,pin-pred-xgb_rl,6,0.01
sim,10,pin-pred-xgb_rl,7,0.009
sim,10,pin-pred-xgb_rl,8,0.016
sim,10,pin-pred-xgb_rl,9,0.02
sim,10,pin-pred-xgb_rl,10,0.417
sim,10,pin-pred-xgb_rl,11,0.335
sim,10,pin-pred-xgb_rl,12,0.044
sim,10,pin-pred-xgb_rl,13,0.03
sim,10,pin-pred-xgb_rl,14,0.039
sim,10,pin-pred-xgb_rl,15,0.071
sim,10,pin-pred-xgb_rl,16,0.009
sim,10,pin-pred-xgb_rt,42,0.029
sim,10,pin-pred-xgb_rt,43,0.141
sim,10,pin-pred-xgb_rt,44,0.726
sim,10,pin-pred-xgb_rt,45,0.091
sim,10,pin-pred-xgb_rt,46,0.012
sim,10,pin-pred-xgb_rt,47,0.001
sim,10,pos-abs_pinned_rh,17,0.003
sim,10,pos-abs_pinned_rh,18,0.714
sim,10,pos-abs_pinned_rh,19,0.269
sim,10,pos-abs_pinned_rh,20,0.014
sim,10,pos-abs_pinned_rl,21,0.108
sim,10,pos-abs_pinned_rl,22,0.302
sim,10,pos-abs_pinned_rl,23,0.359
sim,10,pos-abs_pinned_rl,24,0.198
sim,10,pos-abs_pinned_rl,25,0.032
sim,10,pos-abs_pinned_rl,26,0.001
sim,10,pos-abs_pinned_rt,46,0.002
sim,10,pos-abs_pinned_rt,47,0.03
sim,10,pos-abs_pinned_rt,48,0.076
sim,10,pos-abs_pinned_rt,49,0.168
sim,10,pos-abs_pinned_rt,50,0.22
sim,10,pos-abs_pinned_rt,51,0.197
sim,10,pos-abs_pinned_rt,52,0.166
sim,10,pos-abs_pinned_rt,53,0.078
sim,10,pos-abs_pinned_rt,54,0.049
sim,10,pos-abs_pinned_rt,55,0.011
sim,10,pos-abs_pinned_rt,56,0.003
sim,10,pos-abs_rh,18,0.001
sim,10,pos-abs_rh,19,0.022
sim,10,pos-abs_rh,20,0.977
sim,10,pos-abs_rl,22,0.001
sim,10,pos-abs_rl,23,0.024
sim,10,pos-abs_rl,24,0.124
sim,10,pos-abs_rl,25,0.338
sim,10,pos-abs_rl,26,0.379
sim,10,pos-abs_rl,27,0.121
sim,10,pos-abs_rl,28,0.013
sim,10,pos-abs_rt,48,0.001
sim,10,pos-abs_rt,49,0.001
sim,10,pos-abs_rt,50,0.007
sim,10,pos-abs_rt,51,0.023
sim,10,pos-abs_rt,52,0.036
sim,10,pos-abs_rt,53,0.061
sim,10,pos-abs_rt,54,0.137
sim,10,pos-abs_rt,55,0.207
sim,10,pos-abs_rt,56,0.243
sim,10,pos-abs_rt,57,0.174
sim,10,pos-abs_rt,58,0.088
sim,10,pos-abs_rt,59,0.022
sim,10,pos-rel_pinned_rh,16,0.002
sim,10,pos-rel_pinned_rh,17,0.978
sim,10,pos-rel_pinned_rh,18,0.019
sim,10,pos-rel_pinned_rh,19,0.001
sim,10,pos-rel_pinned_rl,21,0.102
sim,10,pos-rel_pinned_rl,22,0.256
sim,10,pos-rel_pinned_rl,23,0.365
sim,10,pos-rel_pinned_rl,24,0.231
sim,10,pos-rel_pinned_rl,25,0.044
sim,10,pos-rel_pinned_rl,26,0.002
sim,10,pos-rel_pinned_rt,44,0.011
sim,10,pos-rel_pinned_rt,45,0.107
sim,10,pos-rel_pinned_rt,46,0.267
sim,10,pos-rel_pinned_rt,47,0.258
sim,10,pos-rel_pinned_rt,48,0.196
sim,10,pos-rel_pinned_rt,49,0.098
sim,10,pos-rel_pinned_rt,50,0.051
sim,10,pos-rel_pinned_rt,51,0.008
sim,10,pos-rel_pinned_rt,52,0.003
sim,10,pos-rel_pinned_rt,53,0.001
sim,10,pos-rel_rh,17,0.018
sim,10,pos-rel_rh,18,0.265
sim,10,pos-rel_rh,19,0.708
sim,10,pos-rel_rh,20,0.009
sim,10,pos-rel_rl,23,0.009
sim,10,pos-rel_rl,24,0.027
sim,10,pos-rel_rl,25,0.157
sim,10,pos-rel_rl,26,0.349
sim,10,pos-rel_rl,27,0.356
sim,10,pos-rel_rl,28,0.097
sim,10,pos-rel_rl,29,0.005
sim,10,pos-rel_rt,46,0.006
sim,10,pos-rel_rt,47,0.022
sim,10,pos-rel_rt,48,0.042
sim,10,pos-rel_rt,49,0.056
sim,10,pos-rel_rt,50,0.119
sim,10,pos-rel_rt,51,0.122
sim,10,pos-rel_rt,52,0.167
sim,10,pos-rel_rt,53,0.188
sim,10,pos-rel_rt,54,0.134
sim,10,pos-rel_rt,55,0.09
sim,10,pos-rel_rt,56,0.041
sim,10,pos-rel_rt,57,0.012
sim,10,pos-rel_rt,58,0.001
sim,10,pred-nb_pinned_rh,3,0.852
sim,10,pred-nb_pinned_rh,4,0.148
sim,10,pred-nb_pinned_rl,3,0.148
sim,10,pred-nb_pinned_rl,4,0.852
sim,10,pred-nb_pinned_rt,46,0.001
sim,10,pred-nb_pinned_rt,47,0.006
sim,10,pred-nb_pinned_rt,48,0.016
sim,10,pred-nb_pinned_rt,49,0.059
sim,10,pred-nb_pinned_rt,50,0.116
sim,10,pred-nb_pinned_rt,51,0.154
sim,10,pred-nb_pinned_rt,52,0.19
sim,10,pred-nb_pinned_rt,53,0.164
sim,10,pred-nb_pinned_rt,54,0.148
sim,10,pred-nb_pinned_rt,55,0.087
sim,10,pred-nb_pinned_rt,56,0.047
sim,10,pred-nb_pinned_rt,57,0.009
sim,10,pred-nb_pinned_rt,58,0.003
sim,10,pred-nb_rh,1,0.842
sim,10,pred-nb_rh,2,0.158
sim,10,pred-nb_rl,1,0.158
sim,10,pred-nb_rl,2,0.842
sim,10,pred-nb_rt,44,0.001
sim,10,pred-nb_rt,45,0.018
sim,10,pred-nb_rt,46,0.153
sim,10,pred-nb_rt,47,0.144
sim,10,pred-nb_rt,48,0.16
sim,10,pred-nb_rt,49,0.167
sim,10,pred-nb_rt,50,0.102
sim,10,pred-nb_rt,51,0.101
sim,10,pred-nb_rt,52,0.072
sim,10,pred-nb_rt,53,0.046
sim,10,pred-nb_rt,54,0.024
sim,10,pred-nb_rt,55,0.007
sim,10,pred-nb_rt,56,0.004
sim,10,pred-nb_rt,57,0.001
sim,10,pred-xgb_pinned_rh,5,0.543
sim,10,pred-xgb_pinned_rh,6,0.321
sim,10,pred-xgb_pinned_rh,7,0.114
sim,10,pred-xgb_pinned_rh,8,0.013
sim,10,pred-xgb_pinned_rh,9,0.007
sim,10,pred-xgb_pinned_rh,10,0.002
sim,10,pred-xgb_pinned_rl,6,0.148
sim,10,pred-xgb_pinned_rl,7,0.395
sim,10,pred-xgb_pinned_rl,8,0.374
sim,10,pred-xgb_pinned_rl,9,0.044
sim,10,pred-xgb_pinned_rl,10,0.025
sim,10,pred-xgb_pinned_rl,11,0.01
sim,10,pred-xgb_pinned_rl,12,0.004
sim,10,pred-xgb_pinned_rt,53,0.007
sim,10,pred-xgb_pinned_rt,54,0.02
sim,10,pred-xgb_pinned_rt,55,0.061
sim,10,pred-xgb_pinned_rt,56,0.127
sim,10,pred-xgb_pinned_rt,57,0.245
sim,10,pred-xgb_pinned_rt,58,0.485
sim,10,pred-xgb_pinned_rt,59,0.053
sim,10,pred-xgb_pinned_rt,60,0.002
sim,10,pred-xgb_rh,5,0.411
sim,10,pred-xgb_rh,6,0.385
sim,10,pred-xgb_rh,7,0.164
sim,10,pred-xgb_rh,8,0.019
sim,10,pred-xgb_rh,9,0.014
sim,10,pred-xgb_rh,10,0.006
sim,10,pred-xgb_rh,11,0.001
sim,10,pred-xgb_rl,6,0.089
sim,10,pred-xgb_rl,7,0.275
sim,10,pred-xgb_rl,8,0.501
sim,10,pred-xgb_rl,9,0.075
sim,10,pred-xgb_rl,10,0.019
sim,10,pred-xgb_rl,11,0.03
sim,10,pred-xgb_rl,12,0.008
sim,10,pred-xgb_rl,13,0.003
sim,10,pred-xgb_rt,55,0.006
sim,10,pred-xgb_rt,56,0.016
sim,10,pred-xgb_rt,57,0.018
sim,10,pred-xgb_rt,58,0.154
sim,10,pred-xgb_rt,59,0.729
sim,10,pred-xgb_rt,60,0.076
sim,10,pred-xgb_rt,61,0.001
sim,10,random_pinned_rh,21,0.007
sim,10,random_pinned_rh,22,0.01
sim,10,random_pinned_rh,23,0.061
sim,10,random_pinned_rh,24,0.071
sim,10,random_pinned_rh,25,0.295
sim,10,random_pinned_rh,26,0.107
sim,10,random_pinned_rh,27,0.379
sim,10,random_pinned_rh,28,0.068
sim,10,random_pinned_rh,29,0.002
sim,10,random_pinned_rl,42,0.307
sim,10,random_pinned_rl,43,0.571
sim,10,random_pinned_rl,44,0.116
sim,10,random_pinned_rl,45,0.005
sim,10,random_pinned_rl,46,0.001
sim,10,random_pinned_rt,42,0.001
sim,10,random_pinned_rt,43,0.001
sim,10,random_pinned_rt,44,0.018
sim,10,random_pinned_rt,45,0.116
sim,10,random_pinned_rt,46,0.235
sim,10,random_pinned_rt,47,0.208
sim,10,random_pinned_rt,48,0.172
sim,10,random_pinned_rt,49,0.108
sim,10,random_pinned_rt,50,0.064
sim,10,random_pinned_rt,51,0.038
sim,10,random_pinned_rt,52,0.016
sim,10,random_pinned_rt,53,0.016
sim,10,random_pinned_rt,54,0.006
sim,10,random_pinned_rt,55,0.001
sim,10,random_rh,30,0.002
sim,10,random_rh,31,0.025
sim,10,random_rh,32,0.479
sim,10,random_rh,33,0.484
sim,10,random_rh,34,0.01
sim,10,random_rl,63,0.975
sim,10,random_rl,64,0.025
sim,10,random_rt,45,0.002
sim,10,random_rt,46,0.005
sim,10,random_rt,47,0.011
sim,10,random_rt,48,0.023
sim,10,random_rt,49,0.037
sim,10,random_rt,50,0.042
sim,10,random_rt,51,0.06
sim,10,random_rt,52,0.073
sim,10,random_rt,53,0.102
sim,10,random_rt,54,0.138
sim,10,random_rt,55,0.17
sim,10,random_rt,56,0.136
sim,10,random_rt,57,0.114
sim,10,random_rt,58,0.064
sim,10,random_rt,59,0.022
sim,10,random_rt,60,0.001
sim,10,rev-chron_pinned_rh,21,0.78
sim,10,rev-chron_pinned_rh,22,0.046
sim,10,rev-chron_pinned_rh,23,0.131
sim,10,rev-chron_pinned_rh,24,0.025
sim,10,rev-chron_pinned_rh,25,0.014
sim,10,rev-chron_pinned_rh,26,0.004
sim,10,rev-chron_pinned_rl,48,0.002
sim,10,rev-chron_pinned_rl,49,0.005
sim,10,rev-chron_pinned_rl,50,0.008
sim,10,rev-chron_pinned_rl,51,0.019
sim,10,rev-chron_pinned_rl,52,0.021
sim,10,rev-chron_pinned_rl,53,0.051
sim,10,rev-chron_pinned_rl,54,0.072
sim,10,rev-chron_pinned_rl,55,0.115
sim,10,rev-chron_pinned_rl,56,0.189
sim,10,rev-chron_pinned_rl,57,0.26
sim,10,rev-chron_pinned_rl,58,0.157
sim,10,rev-chron_pinned_rl,59,0.095
sim,10,rev-chron_pinned_rl,60,0.006
sim,10,rev-chron_pinned_rt,40,0.092
sim,10,rev-chron_pinned_rt,41,0.908
sim,10,rev-chron_rh,28,0.002
sim,10,rev-chron_rh,29,0.028
sim,10,rev-chron_rh,30,0.18
sim,10,rev-chron_rh,31,0.738
sim,10,rev-chron_rh,32,0.047
sim,10,rev-chron_rh,33,0.005
sim,10,rev-chron_rl,66,1.0
sim,10,rev-chron_rt,36,0.002
sim,10,rev-chron_rt,37,0.023
sim,10,rev-chron_rt,38,0.971
sim,10,rev-chron_rt,39,0.004
smog,10,chron_pinned_rh,37,0.001
smog,10,chron_pinned_rh,38,0.005
smog,10,chron_pinned_rh,39,0.037
smog,10,chron_pinned_rh,40,0.195
smog,10,chron_pinned_rh,41,0.181
smog,10,chron_pinned_rh,42,0.252
smog,10,chron_pinned_rh,43,0.207
smog,10,chron_pinned_rh,44,0.106
smog,10,chron_pinned_rh,45,0.015
smog,10,chron_pinned_rh,46,0.001
smog,10,chron_pinned_rl,46,0.003
smog,10,chron_pinned_rl,47,0.005
smog,10,chron_pinned_rl,48,0.021
smog,10,chron_pinned_rl,49,0.076
smog,10,chron_pinned_rl,50,0.285
smog,10,chron_pinned_rl,51,0.136
smog,10,chron_pinned_rl,52,0.187
smog,10,chron_pinned_rl,53,0.11
smog,10,chron_pinned_rl,54,0.113
smog,10,chron_pinned_rl,55,0.046
smog,10,chron_pinned_rl,56,0.018
smog,10,chron_pinned_rt,57,0.731
smog,10,chron_pinned_rt,58,0.199
smog,10,chron_pinned_rt,59,0.07
smog,10,chron_rh,59,0.018
smog,10,chron_rh,60,0.381
smog,10,chron_rh,61,0.421
smog,10,chron_rh,62,0.168
smog,10,chron_rh,63,0.012
smog,10,chron_rl,64,1.0
smog,10,chron_rt,65,0.994
smog,10,chron_rt,66,0.006
smog,10,least-neg-abs_pinned_rh,29,0.001
smog,10,least-neg-abs_pinned_rh,30,0.006
smog,10,least-neg-abs_pinned_rh,31,0.106
smog,10,least-neg-abs_pinned_rh,32,0.865
smog,10,least-neg-abs_pinned_rh,33,0.021
smog,10,least-neg-abs_pinned_rh,34,0.001
smog,10,least-neg-abs_pinned_rl,33,0.154
smog,10,least-neg-abs_pinned_rl,34,0.199
smog,10,least-neg-abs_pinned_rl,35,0.208
smog,10,least-neg-abs_pinned_rl,36,0.222
smog,10,least-neg-abs_pinned_rl,37,0.178
smog,10,least-neg-abs_pinned_rl,38,0.034
smog,10,least-neg-abs_pinned_rl,39,0.005
smog,10,least-neg-abs_pinned_rt,59,0.001
smog,10,least-neg-abs_pinned_rt,60,0.525
smog,10,least-neg-abs_pinned_rt,61,0.345
smog,10,least-neg-abs_pinned_rt,62,0.126
smog,10,least-neg-abs_pinned_rt,63,0.003
smog,10,least-neg-abs_rh,38,0.003
smog,10,least-neg-abs_rh,39,0.019
smog,10,least-neg-abs_rh,40,0.073
smog,10,least-neg-abs_rh,41,0.206
smog,10,least-neg-abs_rh,42,0.253
smog,10,least-neg-abs_rh,43,0.257
smog,10,least-neg-abs_rh,44,0.162
smog,10,least-neg-abs_rh,45,0.019
smog,10,least-neg-abs_rh,46,0.006
smog,10,least-neg-abs_rh,48,0.002
smog,10,least-neg-abs_rl,48,0.001
smog,10,least-neg-abs_rl,49,0.009
smog,10,least-neg-abs_rl,50,0.048
smog,10,least-neg-abs_rl,51,0.125
smog,10,least-neg-abs_rl,52,0.142
smog,10,least-neg-abs_rl,53,0.176
smog,10,least-neg-abs_rl,54,0.232
smog,10,least-neg-abs_rl,55,0.157
smog,10,least-neg-abs_rl,56,0.11
smog,10,least-neg-abs_rt,65,0.006
smog,10,least-neg-abs_rt,66,0.994
smog,10,neg-abs_pinned_rh,19,0.003
smog,10,neg-abs_pinned_rh,20,0.009
smog,10,neg-abs_pinned_rh,21,0.029
smog,10,neg-abs_pinned_rh,22,0.039
smog,10,neg-abs_pinned_rh,23,0.257
smog,10,neg-abs_pinned_rh,24,0.317
smog,10,neg-abs_pinned_rh,25,0.345
smog,10,neg-abs_pinned_rh,26,0.001
smog,10,neg-abs_pinned_rl,26,0.133
smog,10,neg-abs_pinned_rl,27,0.811
smog,10,neg-abs_pinned_rl,28,0.053
smog,10,neg-abs_pinned_rl,29,0.003
smog,10,neg-abs_pinned_rt,50,0.006
smog,10,neg-abs_pinned_rt,51,0.013
smog,10,neg-abs_pinned_rt,52,0.028
smog,10,neg-abs_pinned_rt,53,0.059
smog,10,neg-abs_pinned_rt,54,0.09
smog,10,neg-abs_pinned_rt,55,0.217
smog,10,neg-abs_pinned_rt,56,0.587
smog,10,neg-abs_rh,26,0.001
smog,10,neg-abs_rh,27,0.008
smog,10,neg-abs_rh,28,0.418
smog,10,neg-abs_rh,29,0.338
smog,10,neg-abs_rh,30,0.159
smog,10,neg-abs_rh,31,0.075
smog,10,neg-abs_rh,32,0.001
smog,10,neg-abs_rl,33,0.112
smog,10,neg-abs_rl,34,0.195
smog,10,neg-abs_rl,35,0.213
smog,10,neg-abs_rl,36,0.217
smog,10,neg-abs_rl,37,0.198
smog,10,neg-abs_rl,38,0.054
smog,10,neg-abs_rl,39,0.011
smog,10,neg-abs_rt,57,0.081
smog,10,neg-abs_rt,58,0.278
smog,10,neg-abs_rt,59,0.626
smog,10,neg-abs_rt,60,0.015
smog,10,pin-pred-lr_pinned_rh,9,0.001
smog,10,pin-pred-lr_pinned_rh,11,0.002
smog,10,pin-pred-lr_pinned_rh,12,0.002
smog,10,pin-pred-lr_pinned_rh,13,0.139
smog,10,pin-pred-lr_pinned_rh,14,0.037
smog,10,pin-pred-lr_pinned_rh,15,0.621
smog,10,pin-pred-lr_pinned_rh,16,0.198
smog,10,pin-pred-lr_pinned_rl,10,0.001
smog,10,pin-pred-lr_pinned_rl,11,0.002
smog,10,pin-pred-lr_pinned_rl,12,0.003
smog,10,pin-pred-lr_pinned_rl,13,0.039
smog,10,pin-pred-lr_pinned_rl,14,0.129
smog,10,pin-pred-lr_pinned_rl,15,0.196
smog,10,pin-pred-lr_pinned_rl,16,0.63
smog,10,pin-pred-lr_pinned_rt,35,0.001
smog,10,pin-pred-lr_pinned_rt,36,0.019
smog,10,pin-pred-lr_pinned_rt,37,0.071
smog,10,pin-pred-lr_pinned_rt,38,0.698
smog,10,pin-pred-lr_pinned_rt,39,0.158
smog,10,pin-pred-lr_pinned_rt,40,0.039
smog,10,pin-pred-lr_pinned_rt,41,0.009
smog,10,pin-pred-lr_pinned_rt,42,0.003
smog,10,pin-pred-lr_pinned_rt,43,0.002
smog,10,pin-pred-lr_rh,9,0.004
smog,10,pin-pred-lr_rh,11,0.004
smog,10,pin-pred-lr_rh,12,0.005
smog,10,pin-pred-lr_rh,13,0.808
smog,10,pin-pred-lr_rh,14,0.014
smog,10,pin-pred-lr_rh,15,0.165
smog,10,pin-pred-lr_rl,9,0.004
smog,10,pin-pred-lr_rl,11,0.004
smog,10,pin-pred-lr_rl,12,0.005
smog,10,pin-pred-lr_rl,13,0.808
smog,10,pin-pred-lr_rl,14,0.014
smog,10,pin-pred-lr_rl,15,0.165
smog,10,pin-pred-lr_rt,33,0.02
smog,10,pin-pred-lr_rt,34,0.158
smog,10,pin-pred-lr_rt,35,0.21
smog,10,pin-pred-lr_rt,36,0.281
smog,10,pin-pred-lr_rt,37,0.316
smog,10,pin-pred-lr_rt,38,0.012
smog,10,pin-pred-lr_rt,39,0.003
smog,10,pin-pred-xgb_pinned_rh,7,0.012
smog,10,pin-pred-xgb_pinned_rh,8,0.977
smog,10,pin-pred-xgb_pinned_rh,9,0.005
smog,10,pin-pred-xgb_pinned_rh,10,0.005
smog,10,pin-pred-xgb_pinned_rh,12,0.001
smog,10,pin-pred-xgb_pinned_rl,5,0.011
smog,10,pin-pred-xgb_pinned_rl,6,0.308
smog,10,pin-pred-xgb_pinned_rl,7,0.681
smog,10,pin-pred-xgb_pinned_rt,32,0.001
smog,10,pin-pred-xgb_pinned_rt,33,0.016
smog,10,pin-pred-xgb_pinned_rt,34,0.245
smog,10,pin-pred-xgb_pinned_rt,35,0.288
smog,10,pin-pred-xgb_pinned_rt,36,0.239
smog,10,pin-pred-xgb_pinned_rt,37,0.207
smog,10,pin-pred-xgb_pinned_rt,38,0.004
smog,10,pin-pred-xgb_rh,6,0.681
smog,10,pin-pred-xgb_rh,7,0.306
smog,10,pin-pred-xgb_rh,8,0.012
smog,10,pin-pred-xgb_rh,9,0.001
smog,10,pin-pred-xgb_rl,5,0.989
smog,10,pin-pred-xgb_rl,6,0.011
smog,10,pin-pred-xgb_rt,32,0.021
smog,10,pin-pred-xgb_rt,33,0.677
smog,10,pin-pred-xgb_rt,34,0.202
smog,10,pin-pred-xgb_rt,35,0.078
smog,10,pin-pred-xgb_rt,36,0.021
smog,10,pin-pred-xgb_rt,37,0.001
smog,10,pos-abs_pinned_rh,17,0.986
smog,10,pos-abs_pinned_rh,18,0.014
smog,10,pos-abs_pinned_rl,19,0.096
smog,10,pos-abs_pinned_rl,20,0.46
smog,10,pos-abs_pinned_rl,21,0.432
smog,10,pos-abs_pinned_rl,22,0.012
smog,10,pos-abs_pinned_rt,40,0.001
smog,10,pos-abs_pinned_rt,42,0.005
smog,10,pos-abs_pinned_rt,43,0.013
smog,10,pos-abs_pinned_rt,44,0.062
smog,10,pos-abs_pinned_rt,45,0.284
smog,10,pos-abs_pinned_rt,46,0.302
smog,10,pos-abs_pinned_rt,47,0.204
smog,10,pos-abs_pinned_rt,48,0.105
smog,10,pos-abs_pinned_rt,49,0.018
smog,10,pos-abs_pinned_rt,50,0.003
smog,10,pos-abs_pinned_rt,51,0.003
smog,10,pos-abs_rh,18,0.011
smog,10,pos-abs_rh,19,0.89
smog,10,pos-abs_rh,20,0.088
smog,10,pos-abs_rh,21,0.011
smog,10,pos-abs_rl,22,0.01
smog,10,pos-abs_rl,23,0.653
smog,10,pos-abs_rl,24,0.337
smog,10,pos-abs_rt,47,0.003
smog,10,pos-abs_rt,48,0.016
smog,10,pos-abs_rt,49,0.087
smog,10,pos-abs_rt,50,0.22
smog,10,pos-abs_rt,51,0.25
smog,10,pos-abs_rt,52,0.174
smog,10,pos-abs_rt,53,0.162
smog,10,pos-abs_rt,54,0.065
smog,10,pos-abs_rt,55,0.019
smog,10,pos-abs_rt,56,0.004
smog,10,pos-rel_pinned_rh,17,0.014
smog,10,pos-rel_pinned_rh,18,0.975
smog,10,pos-rel_pinned_rh,19,0.011
smog,10,pos-rel_pinned_rl,20,0.008
smog,10,pos-rel_pinned_rl,21,0.141
smog,10,pos-rel_pinned_rl,22,0.781
smog,10,pos-rel_pinned_rl,23,0.07
smog,10,pos-rel_pinned_rt,42,0.001
smog,10,pos-rel_pinned_rt,44,0.006
smog,10,pos-rel_pinned_rt,45,0.048
smog,10,pos-rel_pinned_rt,46,0.185
smog,10,pos-rel_pinned_rt,47,0.281
smog,10,pos-rel_pinned_rt,48,0.285
smog,10,pos-rel_pinned_rt,49,0.154
smog,10,pos-rel_pinned_rt,50,0.029
smog,10,pos-rel_pinned_rt,51,0.01
smog,10,pos-rel_pinned_rt,52,0.001
smog,10,pos-rel_rh,20,0.435
smog,10,pos-rel_rh,21,0.387
smog,10,pos-rel_rh,22,0.158
smog,10,pos-rel_rh,23,0.02
smog,10,pos-rel_rl,24,0.345
smog,10,pos-rel_rl,25,0.651
smog,10,pos-rel_rl,26,0.004
smog,10,pos-rel_rt,49,0.007
smog,10,pos-rel_rt,50,0.057
smog,10,pos-rel_rt,51,0.166
smog,10,pos-rel_rt,52,0.217
smog,10,pos-rel_rt,53,0.178
smog,10,pos-rel_rt,54,0.212
smog,10,pos-rel_rt,55,0.105
smog,10,pos-rel_rt,56,0.058
smog,10,pred-nb_pinned_rh,3,0.127
smog,10,pred-nb_pinned_rh,4,0.873
smog,10,pred-nb_pinned_rl,3,0.873
smog,10,pred-nb_pinned_rl,4,0.127
smog,10,pred-nb_pinned_rt,27,0.003
smog,10,pred-nb_pinned_rt,28,0.06
smog,10,pred-nb_pinned_rt,29,0.12
smog,10,pred-nb_pinned_rt,30,0.245
smog,10,pred-nb_pinned_rt,31,0.469
smog,10,pred-nb_pinned_rt,32,0.103
smog,10,pred-nb_rh,1,0.119
smog,10,pred-nb_rh,2,0.881
smog,10,pred-nb_rl,1,0.881
smog,10,pred-nb_rl,2,0.119
smog,10,pred-nb_rt,24,0.001
smog,10,pred-nb_rt,25,0.004
smog,10,pred-nb_rt,26,0.858
smog,10,pred-nb_rt,27,0.124
smog,10,pred-nb_rt,28,0.012
smog,10,pred-nb_rt,29,0.001
smog,10,pred-xgb_pinned_rh,8,0.001
smog,10,pred-xgb_pinned_rh,9,0.099
smog,10,pred-xgb_pinned_rh,10,0.201
smog,10,pred-xgb_pinned_rh,11,0.243
smog,10,pred-xgb_pinned_rh,12,0.447
smog,10,pred-xgb_pinned_rh,13,0.002
smog,10,pred-xgb_pinned_rh,14,0.005
smog,10,pred-xgb_pinned_rh,15,0.001
smog,10,pred-xgb_pinned_rh,16,0.001
smog,10,pred-xgb_pinned_rl,7,0.001
smog,10,pred-xgb_pinned_rl,8,0.001
smog,10,pred-xgb_pinned_rl,9,0.258
smog,10,pred-xgb_pinned_rl,10,0.187
smog,10,pred-xgb_pinned_rl,11,0.369
smog,10,pred-xgb_pinned_rl,12,0.177
